"timestamp","rate"
"2016-03-30T00:00:00Z","415.22582429357940197679414641567775"
"2016-03-31T00:00:00Z","417.65061983375073109666794098246524"
"2016-04-01T00:00:00Z","419.28000874078245217784208997527726"
"2016-04-02T00:00:00Z","421.71605115752620887450117109356276"
"2016-04-03T00:00:00Z","422.29113696700496356919921077142936"
"2016-04-04T00:00:00Z","421.36178291019052941661622661904828"
"2016-04-05T00:00:00Z","424.23045539830583550528242566019761"
"2016-04-06T00:00:00Z","423.21649125065550364768874151398080"
"2016-04-07T00:00:00Z","423.55457929696261999439524859785931"
"2016-04-08T00:00:00Z","420.02076537720847452812061926912467"
"2016-04-09T00:00:00Z","419.37960132715144805703007576360352"
"2016-04-10T00:00:00Z","422.129265439195423431653157705742797465"
"2016-04-11T00:00:00Z","424.128979508664895363355152101334430487"
"2016-04-12T00:00:00Z","427.404796812341528272103151850983747570"
"2016-04-13T00:00:00Z","425.261321644279149418481996230689909535"
"2016-04-14T00:00:00Z","425.919604367373853174917795301056438013"
"2016-04-15T00:00:00Z","431.589698063052097879570697052914357864"
"2016-04-16T00:00:00Z","432.458660913264714354698490363853484402"
"2016-04-17T00:00:00Z","428.966756197562553780107222283033469633"
"2016-04-18T00:00:00Z","430.830148497277694361746961708886536346"
"2016-04-19T00:00:00Z","436.918147919326925953016610349184064907"
"2016-04-20T00:00:00Z","444.023885987418440877724440039884962997"
"2016-04-21T00:00:00Z","452.152524383466914510738983085160906466"
"2016-04-22T00:00:00Z","448.63884104261753429110500772079052"
"2016-04-23T00:00:00Z","454.599369743770193624531733670949263885"
"2016-04-24T00:00:00Z","463.35581119205031229926499333954238"
"2016-04-25T00:00:00Z","462.651022287984312862663666547472561705"
"2016-04-26T00:00:00Z","468.526974752231551715003599951959252839"
"2016-04-27T00:00:00Z","445.652008505790875307484891380101452299"
"2016-04-28T00:00:00Z","451.673576033408847591666712649782400710"
"2016-04-29T00:00:00Z","456.47180586968284286244668739206127"
"2016-04-30T00:00:00Z","447.63682656887538708696265247807069"
"2016-05-01T00:00:00Z","451.80583472236899864723029533359073"
"2016-05-02T00:00:00Z","445.56912070571421930025362428162316"
"2016-05-03T00:00:00Z","454.59445002856974141505235568224899"
"2016-05-04T00:00:00Z","449.747054671883451592544771627754683030"
"2016-05-05T00:00:00Z","449.884012755082234932821396856179047561"
"2016-05-06T00:00:00Z","461.589496751565262690590153571721566989"
"2016-05-07T00:00:00Z","461.175334081878889645231024194450171585"
"2016-05-08T00:00:00Z","461.209572448443585626409602386428956114"
"2016-05-09T00:00:00Z","462.251489373316363065286027967243674225"
"2016-05-10T00:00:00Z","451.598347505984873650594163621193922633"
"2016-05-11T00:00:00Z","452.899626198521920652692316051051071615"
"2016-05-12T00:00:00Z","455.712202537803517553397334212643893618"
"2016-05-13T00:00:00Z","456.977153506422700084708550841375617597"
"2016-05-14T00:00:00Z","457.110880750047139563081109713608658837"
"2016-05-15T00:00:00Z","458.686744758638604401136346240920255012"
"2016-05-16T00:00:00Z","454.161310042095273013881947144929036133"
"2016-05-17T00:00:00Z","453.406519294144841791169540454859312364"
"2016-05-18T00:00:00Z","454.455958869935531907008917380606834904"
