UNIX Timestamp;Excel Timestamp;Date;Symbol;Open;High;Low;Close;Volume BTC;Volume EUR
1543795200,00;43437,00;21.11.18;BTCEUR;3831.8;4053;3705.1;3986.8;10893.37;42570554.22
1543708800,00;43436,00;20.11.18;BTCEUR;4051.8;4238.6;3513.8;3831.8;25032.27;97128231.34
1543622400,00;43435,00;19.11.18;BTCEUR;4867.1;4869.3;4000.1;4051.8;18654.0;82111393.6
1543536000,00;43434,00;18.11.18;BTCEUR;4819.8;4985.7;4815.9;4867.1;2691.43;13082930.68
1543449600,00;43433,00;17.11.18;BTCEUR;4821.3;4849.9;4772.5;4819.8;2069.08;9945629.98
1543363200,00;43432,00;16.11.18;BTCEUR;4915.6;4944.8;4740.4;4821.3;5535.56;26869545.51
1543276800,00;43431,00;15.11.18;BTCEUR;4981.7;5010;4617.7;4915.6;10387.5;50145592.57
1543190400,00;43430,00;14.11.18;BTCEUR;5550.9;5579.9;4759.1;4981.7;13601.49;69763853.88
1543104000,00;43429,00;13.11.18;BTCEUR;5637;5637;5542;5550.9;2781.89;15571966.19
1543017600,00;43428,00;12.11.18;BTCEUR;5612.9;5659;5612.9;5637;1924.98;10857558.14
1542931200,00;43427,00;11.11.18;BTCEUR;5596.8;5613;5541.9;5612.9;1059.55;5921968.29
1542844800,00;43426,00;10.11.18;BTCEUR;5589.8;5627.8;5587.3;5596.8;966.82;5424472.3
1542758400,00;43425,00;09.11.18;BTCEUR;5634.6;5669.9;5562.3;5589.8;2858.73;16052042.64
1542672000,00;43424,00;08.11.18;BTCEUR;5689.3;5697;5600.1;5634.6;2411.16;13623890.45
1542585600,00;43423,00;07.11.18;BTCEUR;5642.9;5725.9;5642.9;5689.3;3042.94;17290299.52
1542499200,00;43422,00;06.11.18;BTCEUR;5601;5650;5595.8;5642.9;3002.01;16883331.59
1542412800,00;43421,00;05.11.18;BTCEUR;5624.8;5639.9;5580.2;5601;2103.89;11819081.08
1542326400,00;43420,00;04.11.18;BTCEUR;5555.8;5655.3;5531.6;5624.8;1984.45;11116211.06
1542240000,00;43419,00;03.11.18;BTCEUR;5571.9;5579.3;5539.5;5555.8;1192.7;6625775.38
1542153600,00;43418,00;02.11.18;BTCEUR;5557;5590.6;5538.4;5571.9;2378.7;13239837.49
1542067200,00;43417,00;01.11.18;BTCEUR;5579;5579.8;5528;5557;2052.84;11386681.18
1541980800,00;43416,00;31.10.18;BTCEUR;5533.4;5609.6;5480.8;5579;2211.25;12257466.35
1541894400,00;43415,00;30.10.18;BTCEUR;5502.6;5549.9;5498.2;5533.4;1895.88;10461242.58
1541808000,00;43414,00;29.10.18;BTCEUR;5631.2;5639.7;5420.2;5502.6;3860.7;21364083.75
1541721600,00;43413,00;28.10.18;BTCEUR;5626.7;5638;5605;5631.2;809.13;4545463.13
1541635200,00;43412,00;27.10.18;BTCEUR;5616.4;5638;5602.4;5626.7;823.19;4627534.92
1541548800,00;43411,00;26.10.18;BTCEUR;5624.2;5698.7;5609.4;5616.4;2046.0;11532771.47
1541462400,00;43410,00;25.10.18;BTCEUR;5628.5;5640.1;5580.3;5624.2;2119.8;11909226.15
1541376000,00;43409,00;24.10.18;BTCEUR;5576.6;5658;5575.1;5628.5;2699.59;15198742.03
1541289600,00;43408,00;23.10.18;BTCEUR;5592.3;5599.9;5560;5576.6;2574.46;14366193.65
1541203200,00;43407,00;22.10.18;BTCEUR;5573.8;5612.4;5555.1;5592.3;2118.69;11824207.54
1541116800,00;43406,00;21.10.18;BTCEUR;5581.8;5620;5566.3;5573.8;1109.36;6211670.78
1541030400,00;43405,00;20.10.18;BTCEUR;5561;5597.6;5541.9;5581.8;916.53;5110985.46
1540944000,00;43404,00;19.10.18;BTCEUR;5581.6;5593.4;5545;5561;2469.23;13744026.38
1540857600,00;43403,00;18.10.18;BTCEUR;5607.1;5639.9;5537.3;5581.6;2322.93;12993955.5
1540771200,00;43402,00;17.10.18;BTCEUR;5593.8;5625.4;5551;5607.1;3087.62;17252128.8
1540684800,00;43401,00;16.10.18;BTCEUR;5560;5560;5549.3;5549.3;0.0;0.0
1540598400,00;43400,00;15.10.18;BTCEUR;5357.3;5849.9;5327.9;5560;12504.47;69895049.92
1540512000,00;43399,00;14.10.18;BTCEUR;5387;5464.5;5326;5357.3;1950.39;10531865.85
1540425600,00;43398,00;13.10.18;BTCEUR;5369.3;5404.5;5357.1;5387;1361.21;7333620.82
1540339200,00;43397,00;12.10.18;BTCEUR;5314.7;5405.8;5276.3;5369.3;2974.04;15972597.59
1540252800,00;43396,00;11.10.18;BTCEUR;5668.8;5668.8;5261.5;5314.7;8384.5;45154935.9
1540166400,00;43395,00;10.10.18;BTCEUR;5745;5745;5608;5668.8;3591.43;20352688.82
1540080000,00;43394,00;09.10.18;BTCEUR;5757;5779.1;5730;5745;2684.51;15436751.77
1539993600,00;43393,00;08.10.18;BTCEUR;5690.9;5807.5;5683.4;5757;3251.3;18707616.76
1539907200,00;43392,00;07.10.18;BTCEUR;5691.9;5712.5;5626.4;5690.9;1753.34;9947240.41
1539820800,00;43391,00;06.10.18;BTCEUR;5725;5732;5669.7;5691.9;1171.88;6668372.35
1539734400,00;43390,00;05.10.18;BTCEUR;5690.9;5776;5659.4;5725;2324.64;13249812.91
1539648000,00;43389,00;04.10.18;BTCEUR;5621.3;5735.9;5614;5690.9;2915.51;16593031.85
1539561600,00;43388,00;03.10.18;BTCEUR;5628.8;5645.3;5530;5621.3;5529.61;30990510.53
1539475200,00;43387,00;02.10.18;BTCEUR;5677.9;5700;5600;5628.8;2867.06;16234332.98
1539388800,00;43386,00;01.10.18;BTCEUR;5687;5719;5584;5677.9;2783.18;15778476.46
1539302400,00;43385,00;30.09.18;BTCEUR;5668.1;5716.8;5612.9;5687;1691.04;9595016.45
1539216000,00;43384,00;29.09.18;BTCEUR;5708.9;5708.9;5565.6;5668.1;2042.63;11521314.47
1539129600,00;43383,00;28.09.18;BTCEUR;5738.7;5861;5620.1;5708.9;4370.16;25091006.36
1539043200,00;43382,00;27.09.18;BTCEUR;5496.8;5760.5;5496.3;5738.7;3779.95;21211233.47
1538956800,00;43381,00;26.09.18;BTCEUR;5472.2;5572;5425.1;5496.8;3230.55;17826361.03
1538870400,00;43380,00;25.09.18;BTCEUR;5599.7;5600.2;5385;5472.2;3691.53;20123547.93
1538784000,00;43379,00;24.09.18;BTCEUR;5691.7;5708.4;5415;5599.7;4139.3;23212049.94
1538697600,00;43378,00;23.09.18;BTCEUR;5707.1;5749.9;5656.5;5691.7;1573.42;8976229.4
1538611200,00;43377,00;22.09.18;BTCEUR;5734.4;5795.4;5626.8;5707.1;2878.26;16385517.6
1538524800,00;43376,00;21.09.18;BTCEUR;5514;5766.7;5271;5734.4;6782.74;38459628.83
1538438400,00;43375,00;20.09.18;BTCEUR;5478.2;5596.9;5385.2;5514;4369.29;23916603.95
1538352000,00;43374,00;19.09.18;BTCEUR;5420.2;5599.8;5240;5478.2;4976.0;26968818.1
1538265600,00;43373,00;18.09.18;BTCEUR;5359.6;5452.6;5329.8;5420.2;3533.63;19082895.91
1538179200,00;43372,00;17.09.18;BTCEUR;5586.9;5610;5301.7;5359.6;4826.4;26228545.86
1538092800,00;43371,00;16.09.18;BTCEUR;5605;5608;5490;5586.9;1442.91;8028180.5
1538006400,00;43370,00;15.09.18;BTCEUR;5572.8;5648.9;5561.5;5605;1238.34;6948203.14
1537920000,00;43369,00;14.09.18;BTCEUR;5556.6;5629.8;5450.5;5572.8;3870.11;21533488.92
1537833600,00;43368,00;13.09.18;BTCEUR;5442.1;5659.7;5375;5556.6;6174.37;34239780.84
1537747200,00;43367,00;12.09.18;BTCEUR;5413.6;5493.8;5347.8;5442.1;3686.75;19915317.1
1537660800,00;43366,00;11.09.18;BTCEUR;5439.8;5523.3;5321.6;5413.6;4160.52;22543394.61
1537574400,00;43365,00;10.09.18;BTCEUR;5398.9;5515.6;5382.1;5439.8;3773.37;20500833.27
1537488000,00;43364,00;09.09.18;BTCEUR;5369.2;5600;5330.1;5398.9;2747.42;15023748.15
1537401600,00;43363,00;08.09.18;BTCEUR;5530.6;5596;5301;5369.2;3722.19;20222841.0
1537315200,00;43362,00;07.09.18;BTCEUR;5599;5620;5421;5530.6;4880.77;27120040.98
1537228800,00;43361,00;06.09.18;BTCEUR;5752.9;5762.7;5385.5;5599;10141.07;56020362.69
1537142400,00;43360,00;05.09.18;BTCEUR;6341.6;6380.7;5720.1;5752.9;7459.95;45037625.56
1537056000,00;43359,00;04.09.18;BTCEUR;6243.2;6389.9;6228.9;6341.6;3186.19;20181109.6
1536969600,00;43358,00;03.09.18;BTCEUR;6280.9;6300;6188;6243.2;2931.93;18321951.82
1536883200,00;43357,00;02.09.18;BTCEUR;6178.4;6326.9;6130;6280.9;2855.6;17829835.69
1536796800,00;43356,00;01.09.18;BTCEUR;6031.2;6239;6030.2;6178.4;3135.97;19234103.81
1536710400,00;43355,00;31.08.18;BTCEUR;5980.7;6100;5910.1;6031.2;3269.22;19621614.62
1536624000,00;43354,00;30.08.18;BTCEUR;5998.5;6023.6;5814.9;5980.7;4255.47;25156159.01
1536537600,00;43353,00;29.08.18;BTCEUR;6052;6109.9;5914;5998.5;3939.31;23740058.23
1536451200,00;43352,00;28.08.18;BTCEUR;5899;6096;5874.8;6052;5046.69;30248187.41
1536364800,00;43351,00;27.08.18;BTCEUR;5764.9;5935;5720;5899;3350.48;19399674.28
1536278400,00;43350,00;26.08.18;BTCEUR;5789.9;5825;5659;5764.9;1910.01;10967196.51
1536192000,00;43349,00;25.08.18;BTCEUR;5758.9;5840;5722;5789.9;2343.71;13534459.15
1536105600,00;43348,00;24.08.18;BTCEUR;5652.2;5795.4;5565.4;5758.9;3601.15;20444009.5
1536019200,00;43347,00;23.08.18;BTCEUR;5481.2;5689.6;5472.2;5652.2;4672.48;26106329.71
1535932800,00;43346,00;22.08.18;BTCEUR;5593.1;5936;5380;5481.2;7915.97;44762193.14
1535846400,00;43345,00;21.08.18;BTCEUR;5456.6;5629.9;5432.9;5593.1;4790.5;26600251.51
1535760000,00;43344,00;20.08.18;BTCEUR;5670;5701.8;5376;5456.6;4695.99;26256609.69
1535673600,00;43343,00;19.08.18;BTCEUR;5604.3;5755;5541.5;5670;2750.19;15510971.7
1535587200,00;43342,00;18.08.18;BTCEUR;5760.7;5783;5505;5604.3;3640.38;20456128.97
1535500800,00;43341,00;17.08.18;BTCEUR;5566;5782.8;5551.2;5760.7;3772.85;21476824.5
1535414400,00;43340,00;16.08.18;BTCEUR;5537.3;5700;5474.8;5566;4629.26;25926389.23
1535328000,00;43339,00;15.08.18;BTCEUR;5461.2;5880;5455;5537.3;8318.21;47042767.68
1535241600,00;43338,00;14.08.18;BTCEUR;5498;5498.8;5166.1;5461.2;8627.12;45987810.51
1535155200,00;43337,00;13.08.18;BTCEUR;5544.4;5767.9;5402;5498;5985.31;33405236.59
1535068800,00;43336,00;12.08.18;BTCEUR;5349.6;5349.6;5349.6;5349.6;0.0;0.0
1534982400,00;43335,00;11.08.18;BTCEUR;5380.3;5423.2;5257.8;5349.6;1630.34;8726498.58
1534896000,00;43334,00;10.08.18;BTCEUR;5673.8;5719.4;5015;5380.3;6951.7;38237490.36
1534809600,00;43333,00;09.08.18;BTCEUR;5412.7;5750;5350.2;5673.8;6327.57;35100346.63
1534723200,00;43332,00;08.08.18;BTCEUR;5792;5793.6;5275;5412.7;8503.13;47021672.12
1534636800,00;43331,00;07.08.18;BTCEUR;6003.6;6159.9;5758.4;5792;6025.23;36181986.76
1534550400,00;43330,00;06.08.18;BTCEUR;6071.5;6182;5921.2;6003.6;3089.45;18620099.65
1534464000,00;43329,00;05.08.18;BTCEUR;6048.5;6123.6;5939.2;6071.5;3049.95;18401029.44
1534377600,00;43328,00;04.08.18;BTCEUR;6400;6467.5;5981.5;6048.5;4919.37;30336277.41
1534291200,00;43327,00;03.08.18;BTCEUR;6499.1;6506.2;6279.6;6400;5137.03;32794449.22
1534204800,00;43326,00;02.08.18;BTCEUR;6499.7;6600;6400;6499.1;3187.08;20745226.18
1534118400,00;43325,00;01.08.18;BTCEUR;6600.6;6630.1;6353;6499.7;6422.25;41494487.74
1534032000,00;43324,00;31.07.18;BTCEUR;6966.6;6967.7;6529.5;6600.6;7256.33;48515089.43
1533945600,00;43323,00;30.07.18;BTCEUR;7041.8;7100;6703.4;6966.6;5566.41;38489990.59
1533859200,00;43322,00;29.07.18;BTCEUR;7055.1;7116.7;6966;7041.8;1658.56;11659744.27
1533772800,00;43321,00;28.07.18;BTCEUR;7008.7;7058.8;6923.9;7055.1;1735.64;12157193.0
1533686400,00;43320,00;27.07.18;BTCEUR;6800.4;7091.1;6677.7;7008.7;5774.79;39767906.88
1533600000,00;43319,00;26.07.18;BTCEUR;6954.6;7121.8;6732.4;6800.4;5984.41;41635243.37
1533513600,00;43318,00;25.07.18;BTCEUR;7179.9;7250;6876.3;6954.6;5774.23;40580369.28
1533427200,00;43317,00;24.07.18;BTCEUR;6600.5;7250;6588;7179.9;10963.47;76350849.47
1533340800,00;43316,00;23.07.18;BTCEUR;6293.7;6686.9;6271.4;6600.5;6653.97;43686724.86
1533254400,00;43315,00;22.07.18;BTCEUR;6297;6442.3;6204.6;6293.7;3071.76;19526615.43
1533168000,00;43314,00;21.07.18;BTCEUR;6241.4;6339.1;6150;6297;2791.76;17429673.66
1533081600,00;43313,00;20.07.18;BTCEUR;6409.5;6581;6165.7;6241.4;5823.33;36997253.92
1532995200,00;43312,00;19.07.18;BTCEUR;6326;6482.3;6242.9;6409.5;3968.09;25325219.44
1532908800,00;43311,00;18.07.18;BTCEUR;6261.5;6499.5;6226;6326;6531.33;41543857.6
1532822400,00;43310,00;17.07.18;BTCEUR;5739.5;6375.5;5679.5;6261.5;7324.24;44478426.79
1532736000,00;43309,00;16.07.18;BTCEUR;5438;5754.9;5419.9;5739.5;6247.56;34876837.61
1532649600,00;43308,00;15.07.18;BTCEUR;5353.6;5489.9;5333.2;5438;2988.14;16244855.61
1532563200,00;43307,00;14.07.18;BTCEUR;5322.1;5414.9;5295.7;5353.6;1447.34;7726728.61
1532476800,00;43306,00;13.07.18;BTCEUR;5356.3;5427;5255;5322.1;4136.74;22127390.47
1532390400,00;43305,00;12.07.18;BTCEUR;5459.8;5459.9;5217.4;5356.3;4470.44;23732214.3
1532304000,00;43304,00;11.07.18;BTCEUR;5372.6;5460;5359.7;5459.8;4157.19;22533960.93
1532217600,00;43303,00;10.07.18;BTCEUR;5660.6;5673.4;5354.2;5372.6;5544.92;30434358.45
1532131200,00;43302,00;09.07.18;BTCEUR;5705.6;5781.7;5632.2;5660.6;2800.13;15960148.2
1532044800,00;43301,00;08.07.18;BTCEUR;5746;5771.7;5676.7;5705.6;2116.24;12138414.82
1531958400,00;43300,00;07.07.18;BTCEUR;5619.3;5793.4;5550;5746;2026.83;11401513.06
1531872000,00;43299,00;06.07.18;BTCEUR;5580.7;5662;5510;5619.3;2524.8;14110531.18
1531785600,00;43298,00;05.07.18;BTCEUR;5649;5745;5532.3;5580.7;4076.64;22952436.97
1531699200,00;43297,00;04.07.18;BTCEUR;5575;5821.9;5503;5649;3823.59;21649075.66
1531612800,00;43296,00;03.07.18;BTCEUR;5685.5;5726.8;5530.5;5575;3248.69;18349814.66
1531526400,00;43295,00;02.07.18;BTCEUR;5433.4;5747.7;5382.5;5685.5;3960.75;22210729.39
1531440000,00;43294,00;01.07.18;BTCEUR;5460.1;5499.9;5355;5433.4;2121.19;11527925.3
1531353600,00;43293,00;30.06.18;BTCEUR;5304.1;5557.1;5299.8;5460.1;3982.4;21688859.48
1531267200,00;43292,00;29.06.18;BTCEUR;5062.8;5388.9;4963.2;5304.1;5312.93;27073709.06
1531180800,00;43291,00;28.06.18;BTCEUR;5304.8;5321;5037.1;5062.8;3844.27;20025233.09
1531094400,00;43290,00;27.06.18;BTCEUR;5212;5335.2;5161.4;5304.8;4020.54;21100406.24
1531008000,00;43289,00;26.06.18;BTCEUR;5338.9;5362.8;5195.5;5212;5651.89;29959174.08
1530921600,00;43288,00;25.06.18;BTCEUR;5274.1;5430;5187;5338.9;6338.99;33706939.94
1530835200,00;43287,00;24.06.18;BTCEUR;5290.8;5399.8;4953.2;5274.1;8892.11;45766257.76
1530748800,00;43286,00;23.06.18;BTCEUR;5208.2;5367;5145.2;5290.8;3581.75;18838657.46
1530662400,00;43285,00;22.06.18;BTCEUR;5797.6;5797.6;5105;5208.2;14150.89;75812114.02
1530576000,00;43284,00;21.06.18;BTCEUR;5837.4;5875;5767.8;5797.6;3128.81;18210952.72
1530489600,00;43283,00;20.06.18;BTCEUR;5830;5881;5670.7;5837.4;4654.27;26936728.44
1530403200,00;43282,00;19.06.18;BTCEUR;5765.1;5930;5735;5830;5239.6;30534738.62
1530316800,00;43281,00;18.06.18;BTCEUR;5552.7;5856;5509.2;5765.1;5173.76;29341957.3
1530230400,00;43280,00;17.06.18;BTCEUR;5586.8;5658.7;5532.8;5552.7;1804.96;10093836.21
1530144000,00;43279,00;16.06.18;BTCEUR;5515.6;5639.7;5457;5586.8;2866.36;15952274.29
1530057600,00;43278,00;15.06.18;BTCEUR;5746.7;5886.5;5500;5515.6;6008.05;34011551.44
1529971200,00;43277,00;14.06.18;BTCEUR;5339.3;5791.3;5321.6;5746.7;9176.38;51250628.73
1529884800,00;43276,00;13.06.18;BTCEUR;5585;5637.3;5250;5339.3;10057.14;54638672.94
1529798400,00;43275,00;12.06.18;BTCEUR;5855.3;5855.3;5500;5585;6346.34;36096729.85
1529712000,00;43274,00;11.06.18;BTCEUR;5753.4;5883.6;5630.1;5855.3;6903.34;39622383.02
1529625600,00;43273,00;10.06.18;BTCEUR;6376.9;6377;5653.4;5753.4;9720.44;57891283.61
1529539200,00;43272,00;09.06.18;BTCEUR;6475;6525;6350;6376.9;1769.47;11435212.93
1529452800,00;43271,00;08.06.18;BTCEUR;6512.7;6522.6;6415.6;6475;2274.82;14716568.89
1529366400,00;43270,00;07.06.18;BTCEUR;6499.3;6578.1;6458;6512.7;3031.24;19751558.93
1529280000,00;43269,00;06.06.18;BTCEUR;6505.3;6542.9;6367.7;6499.3;4309.58;27830319.74
1529193600,00;43268,00;05.06.18;BTCEUR;6408.4;6538;6300.2;6505.3;4674.48;29984261.44
1529107200,00;43267,00;04.06.18;BTCEUR;6605.4;6637.6;6359.9;6408.4;4159.63;26828114.72
1529020800,00;43266,00;03.06.18;BTCEUR;6539.1;6651.6;6487.9;6605.4;3017.19;19929608.34
1528934400,00;43265,00;02.06.18;BTCEUR;6435.8;6595;6380.8;6539.1;3090.35;20195359.95
1528848000,00;43264,00;01.06.18;BTCEUR;6399.9;6499.9;6300.1;6435.8;3470.75;22223823.02
1528761600,00;43263,00;31.05.18;BTCEUR;6335.2;6504.8;6302.5;6399.9;4029.53;25958816.16
1528675200,00;43262,00;30.05.18;BTCEUR;6464.4;6549.9;6250;6335.2;4602.26;29420505.16
1528588800,00;43261,00;29.05.18;BTCEUR;6105.4;6532;6066;6464.4;8108.34;51449738.32
1528502400,00;43260,00;28.05.18;BTCEUR;6268;6340;6069.2;6105.4;4958.33;30695464.14
1528416000,00;43259,00;27.05.18;BTCEUR;6289.7;6343;6200.2;6268;2657.81;16648200.06
1528329600,00;43258,00;26.05.18;BTCEUR;6414;6554;6258.6;6289.7;3017.6;19354469.11
1528243200,00;43257,00;25.05.18;BTCEUR;6472.6;6541.3;6260;6414;5297.07;33889568.36
1528156800,00;43256,00;24.05.18;BTCEUR;6413.3;6609.6;6182.8;6472.6;7298.37;46658393.99
1528070400,00;43255,00;23.05.18;BTCEUR;6785;6829.9;6371.9;6413.3;9436.88;62283354.32
1527984000,00;43254,00;22.05.18;BTCEUR;7126.2;7128.9;6755.6;6785;5385.9;37471401.49
1527897600,00;43253,00;21.05.18;BTCEUR;7235.4;7299;7060.1;7126.2;3823.33;27499774.12
1527811200,00;43252,00;20.05.18;BTCEUR;6992.5;7295.1;6941;7235.4;2938.76;20946437.12
1527724800,00;43251,00;19.05.18;BTCEUR;6999.3;7143.3;6940.2;6992.5;2581.85;18129242.8
1527638400,00;43250,00;18.05.18;BTCEUR;6844.1;7033.2;6722.4;6999.3;5322.79;36584959.1
1527552000,00;43249,00;17.05.18;BTCEUR;7065;7163.3;6767;6844.1;5342.98;37284751.33
1527465600,00;43248,00;16.05.18;BTCEUR;7167.3;7183.3;6870.5;7065;6645.38;46602185.48
1527379200,00;43247,00;15.05.18;BTCEUR;7264;7419.7;7114.4;7167.3;4954.14;35982343.35
1527292800,00;43246,00;14.05.18;BTCEUR;7272;7433;6919.8;7264;7688.64;55250964.21
1527206400,00;43245,00;13.05.18;BTCEUR;7093;7342.1;6968.8;7272;4468.87;32108649.97
1527120000,00;43244,00;12.05.18;BTCEUR;7035;7239.6;6881;7093;6270.61;44160290.75
1527033600,00;43243,00;11.05.18;BTCEUR;7570;7570.4;6974.7;7035;8802.59;63901468.75
1526947200,00;43242,00;10.05.18;BTCEUR;7846.8;7911.2;7550.2;7570;4231.57;32839557.08
1526860800,00;43241,00;09.05.18;BTCEUR;7730.5;7899;7575;7846.8;4308.33;33423752.12
1526774400,00;43240,00;08.05.18;BTCEUR;7852;7929.8;7584.3;7730.5;4906.67;38073788.97
1526688000,00;43239,00;07.05.18;BTCEUR;8016.8;8026.2;7702;7852;5540.09;43351007.18
1526601600,00;43238,00;06.05.18;BTCEUR;8183.4;8252.2;7775;8016.8;4569.52;36527077.54
1526515200,00;43237,00;05.05.18;BTCEUR;8070;8311.4;8050;8183.4;5227.15;42807971.0
1526428800,00;43236,00;04.05.18;BTCEUR;8098;8160;7907;8070;4357.04;35099727.17
1526342400,00;43235,00;03.05.18;BTCEUR;7695.6;8171.7;7625.3;8098;7587.81;59746080.48
1526256000,00;43234,00;02.05.18;BTCEUR;7541;7736.2;7477;7695.6;4783.15;36417589.02
1526169600,00;43233,00;01.05.18;BTCEUR;7640.6;7643.5;7331;7541;5853.04;43659487.28
1526083200,00;43232,00;30.04.18;BTCEUR;7749;7779;7520.4;7640.6;4154.35;31818982.25
1525996800,00;43231,00;29.04.18;BTCEUR;7690.7;7844;7576;7749;4421.55;34131081.83
1525910400,00;43230,00;28.04.18;BTCEUR;7360.5;7789;7314;7690.7;5947.34;45368559.63
1525824000,00;43229,00;27.04.18;BTCEUR;7650.8;7773.4;7340.9;7360.5;6278.33;47674462.66
1525737600,00;43228,00;26.04.18;BTCEUR;7271.3;7662.4;7093;7650.8;8641.79;63202615.63
1525651200,00;43227,00;25.04.18;BTCEUR;7893.7;7980.3;7119.6;7271.3;12657.59;94926298.49
1525564800,00;43226,00;24.04.18;BTCEUR;7316.7;7950;7310.7;7893.7;10769.9;82353630.82
1525478400,00;43225,00;23.04.18;BTCEUR;7170.9;7355;7150.9;7316.7;4695.42;34190090.6
1525392000,00;43224,00;22.04.18;BTCEUR;7268.4;7389.7;7051;7170.9;5604.82;40685162.55
1525305600,00;43223,00;21.04.18;BTCEUR;7226.8;7381.9;7015;7268.4;6214.8;44620158.78
1525219200,00;43222,00;20.04.18;BTCEUR;6724;7268;6676;7226.8;9579.0;66445334.94
1525132800,00;43221,00;19.04.18;BTCEUR;6597.5;6743.1;6535.1;6724;5899.35;39272225.25
1525046400,00;43220,00;18.04.18;BTCEUR;6390.5;6659.8;6365.9;6597.5;5436.86;35525603.2
1524960000,00;43219,00;17.04.18;BTCEUR;6503.7;6601;6326.4;6390.5;6170.49;40086854.8
1524873600,00;43218,00;16.04.18;BTCEUR;6780;6823;6375.8;6503.7;7000.75;45831265.96
1524787200,00;43217,00;15.04.18;BTCEUR;6502.5;6833;6502.5;6780;5509.29;36942209.04
1524700800,00;43216,00;14.04.18;BTCEUR;6388;6625;6351;6502.5;4971.93;32337967.03
1524614400,00;43215,00;13.04.18;BTCEUR;6423.1;6687.8;6287.1;6388;12052.53;78570608.41
1524528000,00;43214,00;12.04.18;BTCEUR;5603.8;6499.9;5475;6423.1;14011.13;85524446.69
1524441600,00;43213,00;11.04.18;BTCEUR;5526.8;5637.6;5505;5603.8;4258.4;23738703.71
1524355200,00;43212,00;10.04.18;BTCEUR;5500;5569.9;5405.3;5526.8;4888.13;26908438.31
1524268800,00;43211,00;09.04.18;BTCEUR;5714.6;5849;5375;5500;8561.7;47593054.92
1524182400,00;43210,00;08.04.18;BTCEUR;5608.2;5789.8;5589;5714.6;3610.11;20551726.49
1524096000,00;43209,00;07.04.18;BTCEUR;5394.1;5729.5;5381.4;5608.2;5811.34;32602355.75
1524009600,00;43208,00;06.04.18;BTCEUR;5520.7;5600.7;5303;5394.1;7505.23;40608262.89
1523923200,00;43207,00;05.04.18;BTCEUR;5528.2;5668.2;5338.8;5520.7;10103.63;55731737.93
1523836800,00;43206,00;04.04.18;BTCEUR;6049;6055.4;5450;5528.2;11645.04;66343250.93
1523750400,00;43205,00;03.04.18;BTCEUR;5733.7;6773.9;5710;6049;9852.95;59156820.66
1523664000,00;43204,00;02.04.18;BTCEUR;5523.9;5774.2;5379;5733.7;9121.44;51724817.98
1523577600,00;43203,00;01.04.18;BTCEUR;5615;5704.4;5250;5523.9;11083.91;60485761.94
1523491200,00;43202,00;31.03.18;BTCEUR;5528;5842;5503.9;5615;8520.49;48387432.0
1523404800,00;43201,00;30.03.18;BTCEUR;5741;5915;5250;5528;19313.0;107511108.98
1523318400,00;43200,00;29.03.18;BTCEUR;6440.7;6467.5;5611;5741;16931.04;101478043.09
1523232000,00;43199,00;28.03.18;BTCEUR;6305.5;6562.1;6247.6;6440.7;6607.55;42383038.59
1523145600,00;43198,00;27.03.18;BTCEUR;6548.9;6618.6;6227;6305.5;8927.73;57354315.08
1523059200,00;43197,00;26.03.18;BTCEUR;6868.1;6899.7;6325;6548.9;9666.46;63380795.74
1522972800,00;43196,00;25.03.18;BTCEUR;6924;7074.7;6805;6868.1;5122.71;35512891.53
1522886400,00;43195,00;24.03.18;BTCEUR;7245.1;7322;6880;6924;5394.73;38594314.2
1522800000,00;43194,00;23.03.18;BTCEUR;7089.3;7247;6719;7245.1;9796.72;67810701.39
1522713600,00;43193,00;22.03.18;BTCEUR;7213.2;7364.7;6901;7089.3;9108.76;64460167.09
1522627200,00;43192,00;21.03.18;BTCEUR;7295.5;7495;7154.1;7213.2;10153.43;74321509.33
1522540800,00;43191,00;20.03.18;BTCEUR;6969.9;7428.2;6743.3;7295.5;12358.74;87505665.68
1522454400,00;43190,00;19.03.18;BTCEUR;6680.5;7111.4;6535.2;6969.9;14713.95;100456664.32
1522368000,00;43189,00;18.03.18;BTCEUR;6390.8;6770;5931;6680.5;15976.56;99835730.41
1522281600,00;43188,00;17.03.18;BTCEUR;6727;6876.1;6271.9;6390.8;10512.11;68583939.14
1522195200,00;43187,00;16.03.18;BTCEUR;6732;7025.2;6441.6;6727;13130.21;89220945.43
1522108800,00;43186,00;15.03.18;BTCEUR;6624;6850;6220;6732;18584.06;122332556.31
1522022400,00;43185,00;14.03.18;BTCEUR;7406.3;7583.2;6415;6624;18074.76;124836962.14
1521936000,00;43184,00;13.03.18;BTCEUR;7407.4;7698.4;7136;7406.3;11681.65;86606419.21
1521849600,00;43183,00;12.03.18;BTCEUR;7743.3;8062;7103.6;7407.4;15003.06;114260000.77
1521763200,00;43182,00;11.03.18;BTCEUR;7139.7;7911.4;6820;7743.3;15058.94;111514223.75
1521676800,00;43181,00;10.03.18;BTCEUR;7520;7771.9;7070.1;7139.7;11510.91;86402725.09
1521590400,00;43180,00;09.03.18;BTCEUR;7549.1;7642.6;6800.7;7520;21332.75;153783438.87
1521504000,00;43179,00;08.03.18;BTCEUR;8030.9;8255.7;7371.6;7549.1;14903.14;116399093.36
